ID,Index1,Index2,Index3,Index4,Index5,Index6,Index7,Index8,Index9,Index10,Index11,Index12,Index13,Index14,Index15,Index16,Index17,Index18,Index19
318,0.000192918,,,,,,,,,,,,,,,,,,
319,0.018009613,,,,,,,,,,,,,,,,,,
320,-0.004679271,,,,,,,,,,,,,,,,,,
321,0.022370286,,,,,,,,,,,,,,,,,,
322,-0.002177097,,,,,,,,,,,,,,,,,,
323,0.007639922,,,,,,,,,,,,,,,,,,
324,0.010239153,,,,,,,,,,,,,,,,,,
325,-0.005462901,,,,,,,,,,,,,,,,,,
326,-0.002905353,,,,,,,,,,,,,,,,,,
327,0.004412252,,,,,,,,,,,,,,,,,,
328,0.004722903,,,,,,,,,,,,,,,,,,
329,-0.007348066,,,,,,,,,,,,,,,,,,
330,-0.008242602,,,,,,,,,,,,,,,,,,
331,0.000975528,,,,,,,,,,,,,,,,,,
332,0.003378854,,,,,,,,,,,,,,,,,,
333,-0.005175902,,,,,,,,,,,,,,,,,,
334,-0.002627095,,,,,,,,,,,,,,,,,,
335,0.005403326,,,,,,,,,,,,,,,,,,
336,0.008276032,,,,,,,,,,,,,,,,,,
337,-0.003259091,,,,,,,,,,,,,,,,,,
338,0.00257495,,,,,,,,,,,,,,,,,,
339,-0.014564749,,,,,,,,,,,,,,,,,,
340,-0.024147486,,,,,,,,,,,,,,,,,,
341,0.001004885,,,,,,,,,,,,,,,,,,
342,-0.015388204,,,,,,,,,,,,,,,,,,
343,0.007928409,,,,,,,,,,,,,,,,,,
344,0.010075409,,,,,,,,,,,,,,,,,,
345,0.004407628,,,,,,,,,,,,,,,,,,
346,-0.004985225,,,,,,,,,,,,,,,,,,
347,-0.003362104,,,,,,,,,,,,,,,,,,
348,-0.003155192,,,,,,,,,,,,,,,,,,
349,0.00529517,,,,,,,,,,,,,,,,,,
350,0.007584102,,,,,,,,,,,,,,,,,,
351,0.010874534,,,,,,,,,,,,,,,,,,
352,0.001730312,,,,,,,,,,,,,,,,,,
353,-0.009975639,,,,,,,,,,,,,,,,,,
354,-0.007142112,,,,,,,,,,,,,,,,,,
355,-0.002948561,,,,,,,,,,,,,,,,,,
356,0.005128929,,,,,,,,,,,,,,,,,,
357,-0.005752908,,,,,,,,,,,,,,,,,,
358,-0.006479697,,,,,,,,,,,,,,,,,,
359,0.006143039,,,,,,,,,,,,,,,,,,
